,months_as_customer,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,injury_claim,property_claim,vehicle_claim,fraud_reported
1030,64,250/500,1000,954.16,0,MALE,Masters,prof-specialty,husband,53200,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,22,4,NO,0,0,,12600,12600,50400,N
1031,166,100/300,2000,1337.28,8000000,MALE,JD,craft-repair,husband,27500,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,10,3,NO,2,2,,7460,7460,52220,Y
1032,155,500/1000,1000,1088.34,0,FEMALE,Associate,adm-clerical,other-relative,81100,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,16,3,YES,2,3,NO,3310,3310,23170,N
1033,114,100/300,1000,1558.29,0,MALE,High School,farming-fishing,wife,51400,-64000,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,1,3,NO,1,2,,14020,14020,49070,N
1034,149,500/1000,500,1415.68,0,MALE,PhD,prof-specialty,own-child,0,0,Single Vehicle Collision,Side Collision,Total Loss,Fire,17,1,YES,0,1,YES,10800,5400,48600,N
1035,147,100/300,1000,1334.15,6000000,MALE,High School,craft-repair,not-in-family,53300,-49200,Single Vehicle Collision,Front Collision,Major Damage,Other,15,1,YES,2,0,YES,10620,5310,37170,Y
1036,62,100/300,1000,988.45,0,FEMALE,Masters,protective-serv,unmarried,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,3,1,,1,1,YES,6020,6020,48160,Y
1037,289,500/1000,2000,1222.48,0,FEMALE,JD,priv-house-serv,unmarried,0,0,Parked Car,,Minor Damage,None,16,1,NO,1,1,YES,1230,820,3280,N
1038,431,500/1000,2000,1155.55,0,FEMALE,MD,craft-repair,unmarried,65700,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,4,3,,2,0,,12460,6230,43610,N
1039,199,250/500,500,1262.08,0,MALE,JD,tech-support,wife,48500,0,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,4,1,,0,3,NO,10940,10940,38290,Y
1040,79,100/300,500,1451.62,0,MALE,Associate,tech-support,not-in-family,0,-55700,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,19,1,NO,2,2,,8000,4000,28000,N
1041,116,250/500,500,1737.66,0,MALE,Associate,transport-moving,unmarried,0,-24100,Single Vehicle Collision,Side Collision,Major Damage,Police,1,1,,1,1,,16180,16180,64720,Y
1042,37,500/1000,500,1475.93,0,FEMALE,College,prof-specialty,husband,0,-67400,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,YES,1,0,NO,5740,5740,40180,N
1043,106,250/500,500,538.17,0,FEMALE,PhD,transport-moving,own-child,49700,-60200,Single Vehicle Collision,Rear Collision,Total Loss,Other,23,1,NO,2,2,NO,5680,5680,39760,N
1044,269,100/300,2000,1081.08,0,MALE,JD,priv-house-serv,unmarried,36400,-28700,Single Vehicle Collision,Front Collision,Minor Damage,Other,14,1,YES,0,2,,11280,11280,33840,N
1045,265,250/500,1000,1454.43,0,FEMALE,MD,protective-serv,husband,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Other,17,3,NO,2,3,,6890,0,48230,N
1046,163,100/300,500,1240.47,0,FEMALE,Associate,other-service,husband,35300,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,11,3,YES,1,1,,0,14020,63090,N
1047,355,500/1000,2000,1273.7,4000000,MALE,College,other-service,husband,0,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,19,3,NO,2,1,NO,6280,6280,50240,Y
1048,175,500/1000,1000,1123.87,8000000,FEMALE,PhD,protective-serv,other-relative,0,0,Vehicle Theft,,Trivial Damage,Police,5,1,,2,0,YES,810,810,5670,N
1049,192,100/300,1000,1245.89,0,FEMALE,Masters,exec-managerial,wife,0,-40300,Single Vehicle Collision,Rear Collision,Total Loss,Other,19,1,NO,0,0,,15320,7660,53620,N
1050,328,250/500,1000,1406.91,0,MALE,MD,craft-repair,husband,53300,0,Single Vehicle Collision,Side Collision,Major Damage,Police,5,1,YES,1,2,YES,6510,13020,52080,Y
1051,228,250/500,2000,1197.22,5000000,MALE,MD,machine-op-inspct,other-relative,0,0,Vehicle Theft,,Minor Damage,Police,8,1,,0,0,,780,780,3510,Y
1052,134,100/300,2000,1413.14,5000000,FEMALE,PhD,sales,own-child,35100,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,7,3,NO,2,3,NO,7700,3850,23100,N
1053,256,250/500,2000,1415.74,6000000,FEMALE,PhD,armed-forces,unmarried,48900,-62400,Single Vehicle Collision,Front Collision,Major Damage,Police,5,1,,1,2,NO,6340,6340,50720,Y
1054,228,500/1000,1000,1583.91,6000000,MALE,Associate,sales,unmarried,66000,-46000,Vehicle Theft,,Minor Damage,None,20,1,NO,0,1,NO,1300,650,4550,N
1055,256,250/500,1000,1351.1,0,FEMALE,PhD,tech-support,unmarried,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,19,3,NO,0,2,NO,6410,6410,51280,Y
1056,137,250/500,1000,1333.35,0,MALE,PhD,prof-specialty,husband,0,-77000,Multi-vehicle Collision,Front Collision,Minor Damage,Police,0,3,,0,0,,21450,7150,50050,N
1057,165,100/300,1000,1137.03,0,MALE,Associate,tech-support,unmarried,0,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,23,3,,2,2,YES,9380,9380,32830,N
1058,27,100/300,500,1442.99,0,FEMALE,PhD,other-service,own-child,0,0,Single Vehicle Collision,Front Collision,Total Loss,Police,21,1,NO,1,1,YES,2770,2770,22160,N
1059,212,100/300,500,1315.68,0,MALE,PhD,priv-house-serv,wife,0,-39300,Single Vehicle Collision,Rear Collision,Total Loss,Other,14,1,NO,2,1,,4700,4700,32900,N
1060,235,100/300,500,1253.12,4000000,FEMALE,Masters,exec-managerial,other-relative,38400,0,Single Vehicle Collision,Front Collision,Total Loss,Police,22,1,YES,2,2,,7910,15820,63280,N
1061,447,100/300,2000,1137.16,0,FEMALE,High School,exec-managerial,other-relative,0,-51000,Multi-vehicle Collision,Front Collision,Major Damage,Fire,21,3,YES,1,2,YES,17680,17680,79560,N
1062,60,500/1000,500,1215.36,3000000,MALE,MD,protective-serv,wife,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,9,1,YES,1,0,NO,4710,9420,42390,N
1063,121,100/300,1000,936.61,0,FEMALE,MD,armed-forces,wife,52800,-32800,Parked Car,,Minor Damage,None,5,1,NO,1,1,NO,1120,1120,5040,N
1064,180,250/500,2000,1301.13,0,FEMALE,College,machine-op-inspct,not-in-family,41300,-55500,Single Vehicle Collision,Rear Collision,Total Loss,Police,12,1,NO,0,2,YES,4200,8400,33600,Y
1065,473,100/300,2000,1131.4,0,FEMALE,MD,transport-moving,other-relative,55700,0,Multi-vehicle Collision,Side Collision,Major Damage,Other,12,4,YES,0,0,NO,10520,10520,42080,Y
1066,70,500/1000,1000,1199.44,5000000,MALE,College,machine-op-inspct,own-child,63600,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,0,3,,1,2,YES,5790,5790,40530,N
1067,140,500/1000,500,708.64,6000000,MALE,High School,machine-op-inspct,unmarried,53500,0,Single Vehicle Collision,Side Collision,Total Loss,Police,9,1,NO,0,2,YES,14160,7080,56640,N
1068,160,500/1000,500,1374.22,0,FEMALE,MD,craft-repair,other-relative,45500,-37800,Single Vehicle Collision,Side Collision,Total Loss,Other,19,1,YES,1,0,NO,6630,13260,53040,N
1069,196,500/1000,2000,1475.73,0,FEMALE,High School,handlers-cleaners,own-child,57000,-27300,Multi-vehicle Collision,Side Collision,Major Damage,Police,8,3,,2,0,NO,6040,6040,48320,N
1070,460,250/500,1000,1187.96,4000000,MALE,JD,other-service,own-child,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,20,3,NO,1,0,,0,5240,41920,N
1071,217,500/1000,2000,875.15,0,FEMALE,Associate,machine-op-inspct,own-child,46700,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,15,3,,1,2,,0,4730,33110,N
1072,370,100/300,2000,972.18,0,MALE,High School,prof-specialty,other-relative,72700,-68200,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,20,3,NO,0,0,YES,17880,5960,47680,Y
1073,413,100/300,2000,1268.79,0,MALE,MD,priv-house-serv,own-child,0,-31000,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,15,1,,2,2,,8180,16360,73620,Y
1074,237,100/300,1000,883.31,0,MALE,College,craft-repair,husband,0,-53500,Single Vehicle Collision,Rear Collision,Minor Damage,Other,6,1,NO,1,3,NO,7080,14160,56640,N
1075,8,100/300,2000,1266.92,0,MALE,Masters,sales,own-child,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,16,3,NO,1,3,YES,16500,11000,44000,Y
1076,257,100/300,2000,1322.1,0,MALE,High School,prof-specialty,own-child,0,-29200,Parked Car,,Minor Damage,Police,4,1,YES,1,3,YES,1640,820,6560,N
1077,202,100/300,500,848.07,3000000,MALE,JD,exec-managerial,not-in-family,31000,-30200,Vehicle Theft,,Minor Damage,None,5,1,YES,2,1,,1040,520,4160,Y
1078,224,100/300,2000,1291.7,0,FEMALE,JD,sales,not-in-family,0,-55600,Single Vehicle Collision,Side Collision,Minor Damage,Other,21,1,NO,1,0,YES,7760,15520,46560,N
1079,241,500/1000,2000,1104.5,0,FEMALE,PhD,machine-op-inspct,unmarried,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Police,5,1,NO,2,2,NO,14100,14100,63450,N
1080,64,250/500,1000,954.16,0,MALE,Masters,prof-specialty,husband,53200,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,22,4,NO,0,0,,12600,12600,50400,N
1081,166,100/300,2000,1337.28,8000000,MALE,JD,craft-repair,husband,27500,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,10,3,NO,2,2,,7460,7460,52220,Y
1082,155,500/1000,1000,1088.34,0,FEMALE,Associate,adm-clerical,other-relative,81100,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,16,3,YES,2,3,NO,3310,3310,23170,N
1083,114,100/300,1000,1558.29,0,MALE,High School,farming-fishing,wife,51400,-64000,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,1,3,NO,1,2,,14020,14020,49070,N
1084,149,500/1000,500,1415.68,0,MALE,PhD,prof-specialty,own-child,0,0,Single Vehicle Collision,Side Collision,Total Loss,Fire,17,1,YES,0,1,YES,10800,5400,48600,N
1085,147,100/300,1000,1334.15,6000000,MALE,High School,craft-repair,not-in-family,53300,-49200,Single Vehicle Collision,Front Collision,Major Damage,Other,15,1,YES,2,0,YES,10620,5310,37170,Y
1086,62,100/300,1000,988.45,0,FEMALE,Masters,protective-serv,unmarried,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,3,1,,1,1,YES,6020,6020,48160,Y
1087,289,500/1000,2000,1222.48,0,FEMALE,JD,priv-house-serv,unmarried,0,0,Parked Car,,Minor Damage,None,16,1,NO,1,1,YES,1230,820,3280,N
1088,431,500/1000,2000,1155.55,0,FEMALE,MD,craft-repair,unmarried,65700,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,4,3,,2,0,,12460,6230,43610,N
1089,199,250/500,500,1262.08,0,MALE,JD,tech-support,wife,48500,0,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,4,1,,0,3,NO,10940,10940,38290,Y
1090,79,100/300,500,1451.62,0,MALE,Associate,tech-support,not-in-family,0,-55700,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,19,1,NO,2,2,,8000,4000,28000,N
1091,116,250/500,500,1737.66,0,MALE,Associate,transport-moving,unmarried,0,-24100,Single Vehicle Collision,Side Collision,Major Damage,Police,1,1,,1,1,,16180,16180,64720,Y
1092,37,500/1000,500,1475.93,0,FEMALE,College,prof-specialty,husband,0,-67400,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,YES,1,0,NO,5740,5740,40180,N
1093,106,250/500,500,538.17,0,FEMALE,PhD,transport-moving,own-child,49700,-60200,Single Vehicle Collision,Rear Collision,Total Loss,Other,23,1,NO,2,2,NO,5680,5680,39760,N
1094,269,100/300,2000,1081.08,0,MALE,JD,priv-house-serv,unmarried,36400,-28700,Single Vehicle Collision,Front Collision,Minor Damage,Other,14,1,YES,0,2,,11280,11280,33840,N
1095,265,250/500,1000,1454.43,0,FEMALE,MD,protective-serv,husband,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Other,17,3,NO,2,3,,6890,0,48230,N
1096,163,100/300,500,1240.47,0,FEMALE,Associate,other-service,husband,35300,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,11,3,YES,1,1,,0,14020,63090,N
1097,355,500/1000,2000,1273.7,4000000,MALE,College,other-service,husband,0,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,19,3,NO,2,1,NO,6280,6280,50240,Y
1098,175,500/1000,1000,1123.87,8000000,FEMALE,PhD,protective-serv,other-relative,0,0,Vehicle Theft,,Trivial Damage,Police,5,1,,2,0,YES,810,810,5670,N
1099,192,100/300,1000,1245.89,0,FEMALE,Masters,exec-managerial,wife,0,-40300,Single Vehicle Collision,Rear Collision,Total Loss,Other,19,1,NO,0,0,,15320,7660,53620,N
1100,328,250/500,1000,1406.91,0,MALE,MD,craft-repair,husband,53300,0,Single Vehicle Collision,Side Collision,Major Damage,Police,5,1,YES,1,2,YES,6510,13020,52080,Y
1101,228,250/500,2000,1197.22,5000000,MALE,MD,machine-op-inspct,other-relative,0,0,Vehicle Theft,,Minor Damage,Police,8,1,,0,0,,780,780,3510,Y
1102,134,100/300,2000,1413.14,5000000,FEMALE,PhD,sales,own-child,35100,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,7,3,NO,2,3,NO,7700,3850,23100,N
1103,256,250/500,2000,1415.74,6000000,FEMALE,PhD,armed-forces,unmarried,48900,-62400,Single Vehicle Collision,Front Collision,Major Damage,Police,5,1,,1,2,NO,6340,6340,50720,Y
1104,228,500/1000,1000,1583.91,6000000,MALE,Associate,sales,unmarried,66000,-46000,Vehicle Theft,,Minor Damage,None,20,1,NO,0,1,NO,1300,650,4550,N
1105,256,250/500,1000,1351.1,0,FEMALE,PhD,tech-support,unmarried,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,19,3,NO,0,2,NO,6410,6410,51280,Y
1106,137,250/500,1000,1333.35,0,MALE,PhD,prof-specialty,husband,0,-77000,Multi-vehicle Collision,Front Collision,Minor Damage,Police,0,3,,0,0,,21450,7150,50050,N
1107,165,100/300,1000,1137.03,0,MALE,Associate,tech-support,unmarried,0,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,23,3,,2,2,YES,9380,9380,32830,N
1108,27,100/300,500,1442.99,0,FEMALE,PhD,other-service,own-child,0,0,Single Vehicle Collision,Front Collision,Total Loss,Police,21,1,NO,1,1,YES,2770,2770,22160,N
1109,212,100/300,500,1315.68,0,MALE,PhD,priv-house-serv,wife,0,-39300,Single Vehicle Collision,Rear Collision,Total Loss,Other,14,1,NO,2,1,,4700,4700,32900,N
1110,235,100/300,500,1253.12,4000000,FEMALE,Masters,exec-managerial,other-relative,38400,0,Single Vehicle Collision,Front Collision,Total Loss,Police,22,1,YES,2,2,,7910,15820,63280,N
1111,447,100/300,2000,1137.16,0,FEMALE,High School,exec-managerial,other-relative,0,-51000,Multi-vehicle Collision,Front Collision,Major Damage,Fire,21,3,YES,1,2,YES,17680,17680,79560,N
1112,60,500/1000,500,1215.36,3000000,MALE,MD,protective-serv,wife,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,9,1,YES,1,0,NO,4710,9420,42390,N
1113,121,100/300,1000,936.61,0,FEMALE,MD,armed-forces,wife,52800,-32800,Parked Car,,Minor Damage,None,5,1,NO,1,1,NO,1120,1120,5040,N
1114,180,250/500,2000,1301.13,0,FEMALE,College,machine-op-inspct,not-in-family,41300,-55500,Single Vehicle Collision,Rear Collision,Total Loss,Police,12,1,NO,0,2,YES,4200,8400,33600,Y
1115,473,100/300,2000,1131.4,0,FEMALE,MD,transport-moving,other-relative,55700,0,Multi-vehicle Collision,Side Collision,Major Damage,Other,12,4,YES,0,0,NO,10520,10520,42080,Y
1116,70,500/1000,1000,1199.44,5000000,MALE,College,machine-op-inspct,own-child,63600,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,0,3,,1,2,YES,5790,5790,40530,N
1117,140,500/1000,500,708.64,6000000,MALE,High School,machine-op-inspct,unmarried,53500,0,Single Vehicle Collision,Side Collision,Total Loss,Police,9,1,NO,0,2,YES,14160,7080,56640,N
1118,160,500/1000,500,1374.22,0,FEMALE,MD,craft-repair,other-relative,45500,-37800,Single Vehicle Collision,Side Collision,Total Loss,Other,19,1,YES,1,0,NO,6630,13260,53040,N
1119,196,500/1000,2000,1475.73,0,FEMALE,High School,handlers-cleaners,own-child,57000,-27300,Multi-vehicle Collision,Side Collision,Major Damage,Police,8,3,,2,0,NO,6040,6040,48320,N
1120,460,250/500,1000,1187.96,4000000,MALE,JD,other-service,own-child,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,20,3,NO,1,0,,0,5240,41920,N
1121,217,500/1000,2000,875.15,0,FEMALE,Associate,machine-op-inspct,own-child,46700,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,15,3,,1,2,,0,4730,33110,N
1122,370,100/300,2000,972.18,0,MALE,High School,prof-specialty,other-relative,72700,-68200,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,20,3,NO,0,0,YES,17880,5960,47680,Y
1123,413,100/300,2000,1268.79,0,MALE,MD,priv-house-serv,own-child,0,-31000,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,15,1,,2,2,,8180,16360,73620,Y
1124,237,100/300,1000,883.31,0,MALE,College,craft-repair,husband,0,-53500,Single Vehicle Collision,Rear Collision,Minor Damage,Other,6,1,NO,1,3,NO,7080,14160,56640,N
1125,8,100/300,2000,1266.92,0,MALE,Masters,sales,own-child,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,16,3,NO,1,3,YES,16500,11000,44000,Y
1126,257,100/300,2000,1322.1,0,MALE,High School,prof-specialty,own-child,0,-29200,Parked Car,,Minor Damage,Police,4,1,YES,1,3,YES,1640,820,6560,N
1127,202,100/300,500,848.07,3000000,MALE,JD,exec-managerial,not-in-family,31000,-30200,Vehicle Theft,,Minor Damage,None,5,1,YES,2,1,,1040,520,4160,Y
1128,224,100/300,2000,1291.7,0,FEMALE,JD,sales,not-in-family,0,-55600,Single Vehicle Collision,Side Collision,Minor Damage,Other,21,1,NO,1,0,YES,7760,15520,46560,N
1129,241,500/1000,2000,1104.5,0,FEMALE,PhD,machine-op-inspct,unmarried,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Police,5,1,NO,2,2,NO,14100,14100,63450,N
1130,64,250/500,1000,954.16,0,MALE,Masters,prof-specialty,husband,53200,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,22,4,NO,0,0,,12600,12600,50400,N
1131,166,100/300,2000,1337.28,8000000,MALE,JD,craft-repair,husband,27500,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,10,3,NO,2,2,,7460,7460,52220,Y
1132,155,500/1000,1000,1088.34,0,FEMALE,Associate,adm-clerical,other-relative,81100,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,16,3,YES,2,3,NO,3310,3310,23170,N
1133,114,100/300,1000,1558.29,0,MALE,High School,farming-fishing,wife,51400,-64000,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,1,3,NO,1,2,,14020,14020,49070,N
1134,149,500/1000,500,1415.68,0,MALE,PhD,prof-specialty,own-child,0,0,Single Vehicle Collision,Side Collision,Total Loss,Fire,17,1,YES,0,1,YES,10800,5400,48600,N
1135,147,100/300,1000,1334.15,6000000,MALE,High School,craft-repair,not-in-family,53300,-49200,Single Vehicle Collision,Front Collision,Major Damage,Other,15,1,YES,2,0,YES,10620,5310,37170,Y
1136,62,100/300,1000,988.45,0,FEMALE,Masters,protective-serv,unmarried,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,3,1,,1,1,YES,6020,6020,48160,Y
1137,289,500/1000,2000,1222.48,0,FEMALE,JD,priv-house-serv,unmarried,0,0,Parked Car,,Minor Damage,None,16,1,NO,1,1,YES,1230,820,3280,N
1138,431,500/1000,2000,1155.55,0,FEMALE,MD,craft-repair,unmarried,65700,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,4,3,,2,0,,12460,6230,43610,N
1139,199,250/500,500,1262.08,0,MALE,JD,tech-support,wife,48500,0,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,4,1,,0,3,NO,10940,10940,38290,Y
1140,79,100/300,500,1451.62,0,MALE,Associate,tech-support,not-in-family,0,-55700,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,19,1,NO,2,2,,8000,4000,28000,N
1141,116,250/500,500,1737.66,0,MALE,Associate,transport-moving,unmarried,0,-24100,Single Vehicle Collision,Side Collision,Major Damage,Police,1,1,,1,1,,16180,16180,64720,Y
1142,37,500/1000,500,1475.93,0,FEMALE,College,prof-specialty,husband,0,-67400,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,YES,1,0,NO,5740,5740,40180,N
1143,106,250/500,500,538.17,0,FEMALE,PhD,transport-moving,own-child,49700,-60200,Single Vehicle Collision,Rear Collision,Total Loss,Other,23,1,NO,2,2,NO,5680,5680,39760,N
1144,269,100/300,2000,1081.08,0,MALE,JD,priv-house-serv,unmarried,36400,-28700,Single Vehicle Collision,Front Collision,Minor Damage,Other,14,1,YES,0,2,,11280,11280,33840,N
1145,265,250/500,1000,1454.43,0,FEMALE,MD,protective-serv,husband,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Other,17,3,NO,2,3,,6890,0,48230,N
1146,163,100/300,500,1240.47,0,FEMALE,Associate,other-service,husband,35300,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,11,3,YES,1,1,,0,14020,63090,N
1147,355,500/1000,2000,1273.7,4000000,MALE,College,other-service,husband,0,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,19,3,NO,2,1,NO,6280,6280,50240,Y
1148,175,500/1000,1000,1123.87,8000000,FEMALE,PhD,protective-serv,other-relative,0,0,Vehicle Theft,,Trivial Damage,Police,5,1,,2,0,YES,810,810,5670,N
1149,192,100/300,1000,1245.89,0,FEMALE,Masters,exec-managerial,wife,0,-40300,Single Vehicle Collision,Rear Collision,Total Loss,Other,19,1,NO,0,0,,15320,7660,53620,N
1150,328,250/500,1000,1406.91,0,MALE,MD,craft-repair,husband,53300,0,Single Vehicle Collision,Side Collision,Major Damage,Police,5,1,YES,1,2,YES,6510,13020,52080,Y
1151,228,250/500,2000,1197.22,5000000,MALE,MD,machine-op-inspct,other-relative,0,0,Vehicle Theft,,Minor Damage,Police,8,1,,0,0,,780,780,3510,Y
1152,134,100/300,2000,1413.14,5000000,FEMALE,PhD,sales,own-child,35100,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,7,3,NO,2,3,NO,7700,3850,23100,N
1153,256,250/500,2000,1415.74,6000000,FEMALE,PhD,armed-forces,unmarried,48900,-62400,Single Vehicle Collision,Front Collision,Major Damage,Police,5,1,,1,2,NO,6340,6340,50720,Y
